name,image,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value
0N1 #6167,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6167.png,Background,Citrine,,Body,Jasper,,Extra,Void,,Eyes,Squint (Jasper),,Face,Bubblegum,,Hair,Dreads (Bronzite),,Head,Headphones (Turquoise),,Mouth,Neutral,,Spirit,3,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6293,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6293.png,Background,Technogod,,Body,Pearlescent,,Extra,Void,,Eyes,Half Open (Oni),,Face,Gas Mask (Pearl),,Hair,Pompadour (Citrine),,Head,Horns (Obsidian),,Mouth,Neutral,,Spirit,8,10,Strength,10,10,Style,10,10,Type,0N1,,Wear,Suit (Obsidian),
0N1 #5928,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5928.png,Background,Azurite,,Body,Type-01,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Azurite),,Face,Vape,,Hair,Fade (Jasper),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,5,10,Strength,8,10,Style,5,10,Type,B4K3M0-N0,,Wear,Neon Hood (Rose),
0N1 #6314,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6314.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Gas Mask (Obsidian),,Hair,Spiky (Citrine),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,5,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #6216,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6216.png,Background,Technogod,,Body,Kabuki,,Extra,Oni Doll (Jasper),,Eyes,Angry (Oni),,Face,Mech Mask,,Hair,Slick (Obsidian),,Head,Fedora (Obsidian),,Mouth,Frown,,Spirit,8,10,Strength,9,10,Style,8,10,Type,0N1,,Wear,Suit (Pearl),
0N1 #6153,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6153.png,Background,Dark Smoke,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Azurite),,Face,Garou (Azurite),,Hair,Fade (Citrine),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,8,10,Strength,7,10,Style,8,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Pine),
0N1 #6300,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6300.png,Background,Citrine,,Body,Ash,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,Kitsune Mask (Obsidian),,Hair,Bob (Quartz),,Head,Headphones (Turquoise),,Mouth,Frown,,Spirit,2,10,Strength,5,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6139,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6139.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Glasses (Obsidian),,Hair,Ponytail (Obsidian),,Head,Headphones (Rose),,Mouth,Neutral,,Spirit,1,10,Strength,1,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6190,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6190.png,Background,Light Smoke,,Body,Type-01,,Extra,0N1 Logo Pin (White),,Eyes,Closed Eye,,Face,Kitsune Mask (Pearl),,Hair,Pixie (Citrine),,Head,Headphones (Citrine),,Mouth,Smirk,,Spirit,8,10,Strength,6,10,Style,6,10,Type,B4K3M0-N0,,Wear,Ninja (Obsidian),
0N1 #6280,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6280.png,Background,Dark Smoke,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Possessed,,Face,Garou (Citrine),,Hair,Pixie (Pearl),,Head,Headphones (Pearl),,Mouth,Smile,,Spirit,6,10,Strength,5,10,Style,7,10,Type,B4K3M0-N0,,Wear,Dress (Pearl),
0N1 #5922,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5922.png,Background,Citrine,,Body,Ash,,Extra,Void,,Eyes,Angry (Citrine),,Face,KULT Mask (Pearl),,Hair,Spiky (Obsidian),,Head,Headphones (Pearl),,Mouth,Neutral,,Spirit,5,10,Strength,2,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #6261,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6261.png,Background,Jasper,,Body,Citrine,,Extra,Lucky no. 7 Pin,,Eyes,Flat,,Face,Void,,Hair,Fade (Citrine),,Head,Headphones (Pearl),,Mouth,Neutral,,Spirit,5,10,Strength,8,10,Style,7,10,Type,B4K3M0-N0,,Wear,Yukata (Pearl),
0N1 #5915,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5915.png,Background,Citrine,,Body,Jasper,,Extra,Void,,Eyes,Squint (Azurite),,Face,KULT Mask (Obsidian),,Hair,Ponytail (Rose),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,5,10,Strength,5,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6210,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6210.png,Background,Light Smoke,,Body,Type-01,,Extra,Oni Doll (Azurite),,Eyes,Eye Shadow (Citrine),,Face,Plague Mask (Obsidian),,Hair,Fade (Citrine),,Head,Snapback (Obsidian),,Mouth,Smile,,Spirit,8,10,Strength,5,10,Style,8,10,Type,B4K3M0-N0,,Wear,Neon Hood (Rose),
0N1 #6198,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6198.png,Background,Jasper,,Body,Azurite,,Extra,Void,,Eyes,Squint (Jasper),,Face,Bubblegum,,Hair,Half-Buzz (Turquoise),,Head,Void,,Mouth,Neutral,,Spirit,4,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #6365,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6365.png,Background,Dark Smoke,,Body,Type-01,,Extra,Lucky no. 7 Pin,,Eyes,Eye Shadow (Azurite),,Face,Plague Mask (Obsidian),,Hair,Pixie (Citrine),,Head,Headphones (Obsidian),,Mouth,Open,,Spirit,7,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Dress (Obsidian),
0N1 #6180,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6180.png,Background,Azurite,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,Kitsune Mask (Pearl),,Hair,Half-Buzz (Pearl),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,4,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #6355,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6355.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Azurite),,Face,KULT Mask (Obsidian),,Hair,Dreads (Obsidian),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,2,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #5908,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5908.png,Background,Jasper,,Body,Azurite,,Extra,Loop Earring,,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Jasper),,Hair,Bob (Obsidian),,Head,Void,,Mouth,Frown,,Spirit,1,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Topaz),
0N1 #6286,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6286.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,KULT Mask (Pearl),,Hair,Bob (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,3,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6267,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6267.png,Background,Jasper,,Body,Citrine,,Extra,Void,,Eyes,Angry (Jasper),,Face,T-Goggles,,Hair,Dreads (Bronzite),,Head,Void,,Mouth,Smirk,,Spirit,2,10,Strength,4,10,Style,4,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #6166,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6166.png,Background,Azurite,,Body,Azurite,,Extra,Void,,Eyes,Squint (Azurite),,Face,PR Mask (Jasper),,Hair,Long (Citirine),,Head,Flat Cap (Pearl),,Mouth,Smirk,,Spirit,1,10,Strength,4,10,Style,4,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #5901,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5901.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Citrine),,Face,Glasses (Obsidian),,Hair,Dreads (Bronzite),,Head,Headphones (Turquoise),,Mouth,Frown,,Spirit,4,10,Strength,1,10,Style,4,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6313,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6313.png,Background,Citrine,,Body,Jasper,,Extra,Earring (Double),,Eyes,Half Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Long (Turquoise),,Head,Snapback (Pearl),,Mouth,Smirk,,Spirit,1,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #5927,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5927.png,Background,Azurite,,Body,Citrine,,Extra,Earring (Double),,Eyes,Eye Shadow (Jasper),,Face,PR Mask (Citrine),,Hair,Bob (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,1,10,Strength,1,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Pearl),
0N1 #6299,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6299.png,Background,Citrine,,Body,Jasper,,Extra,Earring (Double),,Eyes,Eye Shadow (Azurite),,Face,Void,,Hair,Long (Turquoise),,Head,Void,,Mouth,Frown,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #6152,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6152.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,Nose Scar,,Hair,Ponytail (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,3,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #5921,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5921.png,Background,Azurite,,Body,Azurite,,Extra,Earring (Double),,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Turqouise),,Hair,Bob (Quartz),,Head,Void,,Mouth,Smirk,,Spirit,5,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #6189,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6189.png,Background,Dark Smoke,,Body,Water,,Extra,Super Aura,,Eyes,Eye Shadow (Jasper),,Face,VR (Obsidian),,Hair,Long (Turquoise),,Head,Horns (Gold),,Mouth,Open,,Spirit,8,10,Strength,9,10,Style,10,10,Type,0N1,,Wear,Bomber Jacket (Saddle),
0N1 #6279,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6279.png,Background,Citrine,,Body,Citrine,,Extra,Void,,Eyes,Half Open (Jasper),,Face,Bubblegum,,Hair,Ponytail (Rose),,Head,Headphones (Rose),,Mouth,Smirk,,Spirit,5,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #6138,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6138.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Bandaid,,Hair,Dreads (Bronzite),,Head,Snapback (Obsidian),,Mouth,Smirk,,Spirit,1,10,Strength,5,10,Style,3,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6255,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6255.png,Background,Azurite,,Body,Citrine,,Extra,Void,,Eyes,Open (Citrine),,Face,Kitsune Mask (Pearl),,Hair,Long (Citirine),,Head,Snapback (Pearl),,Mouth,Neutral,,Spirit,3,10,Strength,4,10,Style,3,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #6292,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6292.png,Background,Jasper,,Body,Ash,,Extra,Void,,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Jasper),,Hair,Dreads (Obsidian),,Head,Void,,Mouth,Neutral,,Spirit,5,10,Strength,5,10,Style,2,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #6260,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6260.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Jasper),,Face,PR Mask (Turqouise),,Hair,Bob (Obsidian),,Head,Pen,,Mouth,Neutral,,Spirit,1,10,Strength,1,10,Style,2,10,Type,Y0K-A1,,Wear,Track Jacket (Pearl),
0N1 #6370,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6370.png,Background,Azurite,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Charcoal),,Hair,Ponytail (Jasper),,Head,Rose,,Mouth,Frown,,Spirit,5,10,Strength,6,10,Style,6,10,Type,B4K3M0-N0,,Wear,Dress (Pearl),
0N1 #5914,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5914.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Glasses (Pearl),,Hair,Fade (Pearl),,Head,Void,,Mouth,Frown,,Spirit,4,10,Strength,5,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #5907,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5907.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Azurite),,Face,PR Mask (Turqouise),,Hair,Bob (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,1,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #6285,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6285.png,Background,Technogod,,Body,Ash,,Extra,Lucky no. 7 Pin,,Eyes,Open (Citrine),,Face,Hannya Mask (Pearl),,Hair,High Ponytail (Pearl),,Head,Void,,Mouth,uwu,,Spirit,8,10,Strength,8,10,Style,10,10,Type,0N1,,Wear,Tech Jacket (Reflective),
0N1 #6179,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6179.png,Background,Jasper,,Body,Jasper,,Extra,Earring (Double),,Eyes,Closed Eye,,Face,Glasses (Pearl),,Hair,Spiky (Citrine),,Head,Void,,Mouth,Neutral,,Spirit,2,10,Strength,3,10,Style,1,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #6374,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6374.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,PR Mask (Citrine),,Hair,Dreads (Obsidian),,Head,Flat Cap (Pearl),,Mouth,Frown,,Spirit,5,10,Strength,5,10,Style,4,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #6209,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6209.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Citrine),,Face,Void,,Hair,Spiky (Citrine),,Head,Headphones (Rose),,Mouth,Smirk,,Spirit,4,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Topaz),
0N1 #6197,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6197.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Jasper),,Face,Kitsune Mask (Obsidian),,Hair,Dreads (Obsidian),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,5,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #6134,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6134.png,Background,Citrine,,Body,Jasper,,Extra,Void,,Eyes,Open (Citrine),,Face,Bandaid,,Hair,Dreads (Bronzite),,Head,Snapback (Jasper),,Mouth,Neutral,,Spirit,3,10,Strength,4,10,Style,3,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #6266,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6266.png,Background,Light Smoke,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,Masquerade (Pearl),,Hair,Spiky (Citrine),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,5,10,Strength,6,10,Style,7,10,Type,B4K3M0-N0,,Wear,Neon Hood (Emerald),
0N1 #6165,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6165.png,Background,Jasper,,Body,Ash,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Citrine),,Face,Void,,Hair,Dreads (Obsidian),,Head,Headphones (Turquoise),,Mouth,Neutral,,Spirit,4,10,Strength,4,10,Style,2,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #6354,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6354.png,Background,Technogod,,Body,Tiger Skin,,Extra,Lucky no. 7 Pin,,Eyes,Flat,,Face,Ra Mask,,Hair,Pixie (Obsidian),,Head,0-Headphones (Pearl),,Mouth,uwu,,Spirit,8,10,Strength,8,10,Style,8,10,Type,0N1,,Wear,Tech Jacket (Reflective),
0N1 #6312,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6312.png,Background,Light Smoke,,Body,Kabuki,,Extra,Oni Doll (Azurite),,Eyes,Possessed,,Face,Mempo Mask (Jasper),,Hair,Top Knot (Jasper),,Head,Void,,Mouth,Neutral,,Spirit,8,10,Strength,9,10,Style,8,10,Type,0N1,,Wear,Dress (Pearl),
0N1 #6298,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6298.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Angry (Jasper),,Face,Bubblegum,,Hair,Fade (Obsidian),,Head,Void,,Mouth,Neutral,,Spirit,2,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #6151,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6151.png,Background,Jasper,,Body,Citrine,,Extra,Void,,Eyes,Open (Azurite),,Face,Kitsune Mask (Pearl),,Hair,Dreads (Bronzite),,Head,Headphones (Turquoise),,Mouth,Frown,,Spirit,5,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Turquoise),
0N1 #6278,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6278.png,Background,Dark Smoke,,Body,Azurite,,Extra,Oni Doll (Jasper),,Eyes,Half Open (Azurite),,Face,Plague Mask (Obsidian),,Hair,Pixie (Rose),,Head,Headphones (Obsidian),,Mouth,Angry,,Spirit,6,10,Strength,5,10,Style,6,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Obsidian/Pearl),
0N1 #6389,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6389.png,Background,Jasper,,Body,Jasper,,Extra,Loop Earring,,Eyes,Eye Shadow (Azurite),,Face,Bandaid,,Hair,Fade (Obsidian),,Head,Flat Cap (Obsidian),,Mouth,Smirk,,Spirit,1,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #5920,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5920.png,Background,Dark Smoke,,Body,Citrine,,Extra,Loop Earring,,Eyes,Open (Citrine),,Face,Plague Mask (Pearl),,Hair,Pixie (Citrine),,Head,Pen,,Mouth,Angry,,Spirit,6,10,Strength,7,10,Style,5,10,Type,B4K3M0-N0,,Wear,T-Shirt (Jasper),
0N1 #6254,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6254.png,Background,Dark Smoke,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Garou (Jasper),,Hair,High Ponytail (Bronzite),,Head,Void,,Mouth,Neutral,,Spirit,7,10,Strength,7,10,Style,6,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Obsidian/Pearl),
0N1 #6364,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6364.png,Background,Citrine,,Body,Ash,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,PR Mask (Jasper),,Hair,Ponytail (Obsidian),,Head,Headphones (Rose),,Mouth,Neutral,,Spirit,4,10,Strength,5,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #6259,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6259.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Open (Azurite),,Face,Bandaid,,Hair,Long (Turquoise),,Head,Snapback (Pearl),,Mouth,Frown,,Spirit,5,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #6137,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6137.png,Background,Light Smoke,,Body,Type-01,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,Kitsune Mask (Obsidian),,Hair,Spiky (Pearl),,Head,Headphones (Obsidian),,Mouth,Angry,,Spirit,6,10,Strength,8,10,Style,5,10,Type,B4K3M0-N0,,Wear,Track Jacket (Topaz),
0N1 #6291,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6291.png,Background,Azurite,,Body,Azurite,,Extra,Void,,Eyes,Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Fade (Pearl),,Head,Headphones (Pearl),,Mouth,Frown,,Spirit,1,10,Strength,4,10,Style,2,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Citrine),
0N1 #5926,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5926.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Jasper),,Face,Glasses (Obsidian),,Hair,Bob (Obsidian),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #5894,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5894.png,Background,Light Smoke,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Void,,Hair,Spiky (Pearl),,Head,Headphones (Pearl),,Mouth,Frown,,Spirit,6,10,Strength,5,10,Style,6,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #6178,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/6178.png,Background,Azurite,,Body,Azurite,,Extra,Void,,Eyes,Squint (Jasper),,Face,PR Mask (Citrine),,Hair,Long (Turquoise),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,3,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #5913,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/5913.png,Background,Light Smoke,,Body,Jasper,,Extra,Lucky no. 7 Pin,,Eyes,Open (Azurite),,Face,Kitsune Mask (Pearl),,Hair,Pixie (Rose),,Head,Earbuds,,Mouth,Smile,,Spirit,5,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Yukata (Pearl),
